Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
0,0.09381663113006397,0.0,0.1105,0.0,0.0663925425044255,0.0
1,0.1023454157782516,0.004264392324093813,0.1088,0.0008500000000000035,0.08795485400092373,0.010781155748249116
2,0.10021321961620469,0.003624036612361607,0.1151,0.0026612444874949425,0.0915396709018933,0.01110636582187705
3,0.10021321961620469,0.0031982942430703594,0.1133,0.0024375961519497026,0.09076574700537013,0.010346241561701134
4,0.11940298507462686,0.00859251244333044,0.112,0.002180458667345015,0.09313052624209857,0.009924808895500627
5,0.11300639658848614,0.008653728260046852,0.1133,0.002053993400400519,0.09406366335875443,0.009550555257978313
6,0.1044776119402985,0.008012760547039845,0.115,0.002144570743405167,0.09481598312920853,0.009224174384575285
7,0.1023454157782516,0.007538451825016497,0.1148,0.002137171027316252,0.094589496345154,0.00886940830036568
8,0.12366737739872068,0.009321163502916844,0.1164,0.0023031915591250106,0.0951464310892101,0.008571420688845342
9,0.1300639658848614,0.011300639658848612,0.1159,0.002325704194432303,0.0964060054182498,0.008368012212781125
10,0.1023454157782516,0.0109410085610933,0.1107,0.0023600322171774915,0.09658187236994314,0.008169115162693252
11,0.12153518123667377,0.01048507721364491,0.1146,0.0022148633896271674,0.09716747747237749,0.0026684301559859918
12,0.1044776119402985,0.010344379968308845,0.1169,0.0017940673582534218,0.09713435266762654,0.002067362770571588
13,0.08742004264392324,0.012073976741537071,0.1134,0.0017971970830634857,0.09588405138838774,0.00183391732210766
14,0.1279317697228145,0.012666260323864737,0.1162,0.001856238086752543,0.09647382729089082,0.0012636702443128366
15,0.13859275053304904,0.014670198044911419,0.1159,0.0017173398610487985,0.09693679534423072,0.0010479384577862059
16,0.11940298507462686,0.014739186555224174,0.1197,0.002134757616837243,0.09750740272975934,0.0009546823271525077
17,0.10874200426439233,0.01451830456373251,0.1171,0.002182992108426996,0.09699107898768586,0.0008597220115435123
18,0.1279317697228145,0.014330762077359584,0.1187,0.002335638373458152,0.09879256956485798,0.0008868116936642155
19,0.11300639658848614,0.01423870337058109,0.116,0.002331530196641518,0.09821237992249064,0.0007939020535076077
20,0.12153518123667377,0.013700792438125444,0.1213,0.002797874045334014,0.09791731780398884,0.0007928757529386379
21,0.11300639658848614,0.013083572033871841,0.1198,0.0022860337734213697,0.09740517874643492,0.0007659706237722765
22,0.11513859275053305,0.012997134804605707,0.1193,0.0021905884337205875,0.09754563283437351,0.0007672368501003215
23,0.1257995735607676,0.012704764185442093,0.1202,0.0022892129363099012,0.0984235727615448,0.0008225080546670814
24,0.13859275053304904,0.009637373827994612,0.1185,0.0017771739102963502,0.09882075220409996,0.0007391526028981714
25,0.11087420042643924,0.010034641679042281,0.1218,0.0018660959379374845,0.09946086141727627,0.0007756812390036015
26,0.14072494669509594,0.01038425682184832,0.119,0.0016016004392301324,0.09837771191208093,0.0007031397349470758
27,0.11513859275053305,0.010527990396588692,0.1167,0.0017453124942196866,0.09900911041160128,0.0007142687589554308
28,0.1279317697228145,0.009933031963806127,0.1195,0.0016482898726050085,0.09890710967563109,0.0006070288544422738
29,0.11940298507462686,0.009826549219334424,0.1217,0.001791024454060113,0.0991955023330412,0.0006383704035054109
