Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
34,0.11087420042643924,0.01005334559402205,0.1144,0.002903118870035073,0.10425210094401069,0.0022484326053924704
35,0.09168443496801706,0.011358856618711851,0.1147,0.0027087248074776126,0.1056293915710978,0.0025177633975561604
36,0.11300639658848614,0.01077491150198666,0.1137,0.00273278231360526,0.10595656791602624,0.0026780905801906153
37,0.10874200426439233,0.01025683780214999,0.1117,0.002736106904295871,0.11026863933308546,0.0031663885120583597
38,0.1044776119402985,0.01025683780214999,0.1124,0.0025903189120484184,0.10269963417226063,0.00295356893380852
39,0.10021321961620469,0.01025683780214999,0.1069,0.0029683175522354573,0.10944594779629697,0.003162047588642718
40,0.09168443496801706,0.011441251842119561,0.1153,0.0029683175522354573,0.10844426187497974,0.00296812269688283
41,0.12366737739872068,0.009424497601196522,0.1105,0.0026840822492355102,0.10794115973624593,0.0028946749717601275
42,0.1023454157782516,0.00910823037369314,0.1114,0.0026701905091906643,0.10911641830701564,0.0027512526622398606
43,0.10660980810234541,0.009050294653947471,0.1144,0.002771072531567265,0.10445569449269188,0.0023789929915733372
44,0.09168443496801706,0.009613953686867408,0.1187,0.002908295345762157,0.1077781863558267,0.0023377327518013446
45,0.09594882729211088,0.009613953686867408,0.1213,0.00374483666571622,0.10668319031627956,0.0021862044027674142
46,0.11513859275053305,0.009527587305636367,0.1137,0.0037322361630608963,0.10544305089821439,0.0021984463940263855
47,0.1023454157782516,0.009186273007228364,0.1142,0.0037357774368732477,0.10830713147674796,0.002189967634592558
48,0.11087420042643924,0.00930816608144444,0.1065,0.004250230912540796,0.10703846046538242,0.0019823990477152655
49,0.10874200426439233,0.009404543105802054,0.114,0.004247429947276919,0.11052804475209352,0.0016816931529026668
50,0.09808102345415778,0.009511800074731765,0.1118,0.003778166943710331,0.11265082811432353,0.0021607453528488417
51,0.09808102345415778,0.008899585410543899,0.1101,0.0038847232050900743,0.10968901393319498,0.0022112134458482113
52,0.10660980810234541,0.006703476047990145,0.1109,0.003859880527419265,0.10978482617561751,0.00225852839758028
53,0.10021321961620469,0.0067592927986674526,0.1099,0.003952235479985499,0.11174871821774603,0.0024610416114069825
54,0.11727078891257996,0.00786410652262097,0.1103,0.004016865271772288,0.10976605544657086,0.002104554197008715
55,0.1257995735607676,0.009004512230538426,0.1073,0.003841831519143911,0.1104457530258561,0.002099103892146664
56,0.08528784648187633,0.01059558082474623,0.1089,0.002467775791147141,0.11137404099011472,0.0020023962543478297
57,0.10874200426439233,0.010260500304606356,0.1099,0.002281292949329646,0.11507508643209807,0.00205179039175449
58,0.09808102345415778,0.010456370582873563,0.1099,0.001928430184167063,0.1126125799472144,0.0019901273090549058
59,0.13432835820895522,0.013370470526055852,0.1107,0.001593322844231643,0.11202839037566296,0.0015645765355435134
60,0.1044776119402985,0.013387320527103709,0.1151,0.0018361386000729024,0.11740822810481098,0.0022879641968415517
61,0.10021321961620469,0.013271752485848956,0.1086,0.0018504857526231186,0.11484132543492165,0.002422686854790632
62,0.11513859275053305,0.013112257821506311,0.1136,0.002099468645881933,0.10923939751091796,0.002468937772942156
63,0.10660980810234541,0.013112257821506311,0.1108,0.0020977752875426837,0.10988087208667544,0.0024604964324856492
64,0.11727078891257996,0.01302024084027654,0.1044,0.002730422423649908,0.11206569857815944,0.002456660927151894
65,0.08742004264392324,0.014328140036888025,0.1146,0.0030419382685636554,0.1104906224874037,0.0023982260472263485
66,0.11940298507462686,0.013692562909439319,0.1125,0.0029340689035158157,0.11395734526328187,0.0023616341951298546
67,0.09808102345415778,0.012268456986583957,0.1137,0.0029730191683214214,0.1108946887446619,0.0023887474615572938
68,0.09168443496801706,0.01314373987839867,0.1121,0.002949071852869715,0.10918648464720386,0.0024313805480792815
69,0.11940298507462686,0.013314149843825855,0.1136,0.0029635527037829377,0.11046863388595805,0.0024645812823416847
70,0.1023454157782516,0.01057783574308374,0.1104,0.002974825503598403,0.11134012559774334,0.0024682498523448736
71,0.11300639658848614,0.01077491150198666,0.1125,0.0027984056854154084,0.10942831367000079,0.0017929138234963496
72,0.1023454157782516,0.010680346822218188,0.111,0.0026513679612825704,0.11139352332109581,0.0013543123320997079
73,0.10021321961620469,0.010456370582873561,0.1141,0.0026868212192966614,0.11080187881615625,0.001266614055481975
74,0.12366737739872068,0.011729881969689682,0.1142,0.0027498760302635764,0.1115168230747109,0.001233750135545406
75,0.13646055437100213,0.014301893193019357,0.109,0.0016942781685416034,0.11201914965407427,0.001230332335844471
76,0.11300639658848614,0.012663293639124693,0.1138,0.0016188456248280101,0.10981096683153466,0.001272960893808333
77,0.09168443496801706,0.013448923247684938,0.1148,0.0017551812319600475,0.11159482375899357,0.0008968141469027903
78,0.13859275053304904,0.015518991200812631,0.1117,0.0017409980988402278,0.10872074354813298,0.0010700692667708924
79,0.10874200426439233,0.014204358178376628,0.1096,0.0019279587115362264,0.11380303692398296,0.0013207027637252191
80,0.1044776119402985,0.01429663804193508,0.1058,0.002612304008228167,0.11252356768607585,0.0013777431532802943
81,0.1300639658848614,0.014767200585183876,0.1115,0.0025878291103031163,0.11541200966151284,0.0018408726520283308
82,0.13219616204690832,0.015569750438475053,0.1127,0.002594526979611866,0.11354650620585566,0.0017898320136680351
83,0.09381663113006397,0.01644296186117348,0.1105,0.002609930178604414,0.1166509225138469,0.002232165109096461
84,0.1023454157782516,0.016270683288570113,0.1121,0.0024973043317985544,0.11713556967564483,0.0025411599113080215
85,0.10660980810234541,0.016270683288570117,0.1149,0.0025748625896097627,0.11429974980064547,0.0025217677141493996
86,0.13859275053304904,0.01654319697100358,0.1148,0.0026044780254638276,0.11152235394728972,0.002547346675801345
87,0.1279317697228145,0.016967018991292188,0.1048,0.003249895103202282,0.11859540817643534,0.0027348852726428305
88,0.09381663113006397,0.01669917235389792,0.1171,0.0035361649862410745,0.11338116740112875,0.002639679630176733
89,0.1257995735607676,0.015494761691576925,0.1093,0.0035851853116691543,0.11437119851742726,0.0020085535686938474
90,0.1513859275053305,0.018500934288024826,0.1113,0.0035497409985835275,0.11239258273006249,0.0021019116336816654
91,0.12366737739872068,0.017963067010200572,0.1057,0.0035640305904392528,0.11277251750993322,0.002081425443729378
92,0.11513859275053305,0.017756902485906244,0.1133,0.0036088275608064666,0.1111775994904514,0.002269936732090532
93,0.11300639658848614,0.01733288537011681,0.1157,0.0037976286641895848,0.11306604383978,0.0022860365801970614
94,0.11513859275053305,0.01569473345997066,0.1086,0.003893584466786355,0.11422262871379792,0.0021442189100680836
95,0.10660980810234541,0.01531672515226859,0.116,0.004095310763291826,0.11369650844317764,0.0018852235905831912
96,0.08742004264392324,0.01763588195199732,0.1135,0.004022909600387828,0.11288959353463228,0.0018805894892420867
97,0.10660980810234541,0.016615715442323587,0.1082,0.004026975158306769,0.1119835177686677,0.001841606621446814
98,0.10660980810234541,0.016249887121639613,0.1123,0.0034786242174573824,0.11441829717998057,0.000983388445388732
99,0.10021321961620469,0.01564918231590573,0.1093,0.0031252636252439136,0.11358605677893421,0.0009899881114293105
