Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
21,0.13432835820895522,0.02247494947181352,0.156,0.0022272170679501786,0.10003653910559124,0.002183449291411232
22,0.15778251599147122,0.02249834173839412,0.1627,0.0025035842075507514,0.10077864463840212,0.0019892653830183545
23,0.17057569296375266,0.022879219507159532,0.1609,0.0025579886209918857,0.10120650455514506,0.0018233975721706657
24,0.18336886993603413,0.023096600265369197,0.1567,0.002600286061822002,0.10197465742892547,0.0017944065370302106
25,0.15565031982942432,0.016270683288570124,0.1586,0.002239650208816373,0.1025792091512985,0.0017620077721926786
26,0.14925373134328357,0.016636054305970406,0.1604,0.0022536288459297366,0.10184898419675034,0.0014943012930878413
27,0.16204690831556504,0.01663605430597041,0.1609,0.0020011153914548125,0.10331129346257334,0.001334545049879122
28,0.19189765458422176,0.018948399937739776,0.1612,0.0020355111852121974,0.10298003435833876,0.0012261365571399146
29,0.17484008528784648,0.017475367582220812,0.1649,0.0024856281112503554,0.10370869550115264,0.0012774850816727498
30,0.14712153518123666,0.015965311325430512,0.158,0.002481235362802132,0.10452193885978096,0.0013985505705464741
31,0.14072494669509594,0.017136682384415857,0.1585,0.0025134020933079175,0.10466287790267452,0.001431009803860093
32,0.16417910447761194,0.01497438101634268,0.1655,0.002656163890193949,0.10488007751418583,0.0013447801467338016
33,0.1791044776119403,0.01549233665647458,0.163,0.002677454076278156,0.10502696696565604,0.0012738194113958157
34,0.15991471215351813,0.015468065395045558,0.1616,0.002687805335336091,0.10464499050429635,0.0011261103280682486
35,0.14498933901918976,0.015114238177645229,0.158,0.002526684038696759,0.10574002347902449,0.001137338240022396
36,0.17057569296375266,0.015252813004773023,0.1639,0.0025353370356419125,0.10602368547845242,0.0011788450373988052
37,0.14285714285714285,0.01584720561036612,0.1631,0.0025528787833825214,0.10563240889737856,0.0009399646448668563
38,0.17697228144989338,0.016449815475306943,0.1642,0.0026348898702031496,0.1060827497734444,0.0009189819202572512
39,0.16204690831556504,0.013692562909439317,0.1584,0.0028272288801043078,0.10560417013254755,0.0007052570213380638
40,0.1812366737739872,0.014414415539893938,0.1655,0.002892766698777093,0.10685019114060697,0.0007043192698596736
41,0.16844349680170576,0.013856224850289992,0.1607,0.0026663808386761826,0.10668506940354162,0.0007264819599803215
42,0.13432835820895522,0.01486862485812375,0.1576,0.002784817159450555,0.10650381348979499,0.0006979230948674808
43,0.1513859275053305,0.015168829266535257,0.1576,0.0027965149503924717,0.10640609666292093,0.0006538261341058169
44,0.18336886993603413,0.01567077567854835,0.1614,0.0027420810098286335,0.10647817640734125,0.0006033105652733849
45,0.15565031982942432,0.015756853214112486,0.1631,0.002800678784311505,0.1067826948376861,0.0004381545609460779
46,0.1257995735607676,0.018298776850096444,0.1541,0.003374797208477442,0.10735654724495751,0.00050696057842608
47,0.17484008528784648,0.018575923319575017,0.1657,0.003556370143143335,0.10631881314300017,0.0004939505959056851
48,0.16417910447761194,0.017811831762217702,0.1596,0.003513821587497059,0.10720156670125054,0.0004697709002482379
49,0.15778251599147122,0.01715421352187446,0.1619,0.0033657241677763393,0.10801100017610135,0.0005976184360689844
50,0.17484008528784648,0.017684814464752147,0.1539,0.003837612894400988,0.107985368590238,0.0005759437983283666
51,0.15565031982942432,0.01652501762818152,0.1624,0.0035324002094424983,0.10786000567712764,0.0006288895914646702
52,0.17270788912579957,0.016795641808439208,0.1633,0.0036678860982522414,0.10765413555509246,0.0006388952527019945
53,0.16631130063965885,0.014911521276927233,0.1649,0.0038209513764882676,0.10664965431573295,0.000626922317329899
54,0.15991471215351813,0.014554490531182886,0.1583,0.003774030443057389,0.10790164219036794,0.0006117701032170013
55,0.15991471215351813,0.013026010945075741,0.1631,0.0038305643370782653,0.10748825120582764,0.0005561737153352483
56,0.18550106609808104,0.014695787106822922,0.155,0.004112066501054049,0.10829168540646018,0.0005769725299077873
57,0.17484008528784648,0.008912241855066987,0.1626,0.0036678185017777853,0.10747851293160716,0.0005748953925184439
58,0.14285714285714285,0.011108004482957476,0.1553,0.0036678185017777866,0.10804329072234473,0.00044296144588892546
59,0.16204690831556504,0.011138405038618834,0.159,0.003678213723853887,0.10847386627245559,0.0004664021576310175
60,0.17057569296375266,0.011016299467635451,0.1566,0.003740795867059341,0.10923710706899924,0.000622939426265207
61,0.15991471215351813,0.010750474606599766,0.1604,0.003298158765079301,0.10901395433238828,0.000699053497333641
62,0.16631130063965885,0.010377017882786723,0.1678,0.003945098433866077,0.109134249134994,0.0007671321172853195
63,0.15991471215351813,0.010223816238992515,0.1635,0.003958065309180175,0.10813061444998295,0.0007526822881970373
64,0.12366737739872068,0.01548505927253441,0.1578,0.0037775325367381974,0.10876890305262893,0.0005940040035889509
65,0.14285714285714285,0.016298370234214314,0.1582,0.003781599644035393,0.10880732113745675,0.000587470856575869
66,0.16204690831556504,0.016321406811413752,0.1586,0.0036586363354002213,0.1088120250432476,0.0005101632104448019
67,0.13859275053304904,0.014946755300373718,0.166,0.003785640550840151,0.10917639929348472,0.0005304079809372112
68,0.1300639658848614,0.015051962518563427,0.1611,0.003735202208340281,0.10912721408709788,0.0003960038191290663
69,0.19189765458422176,0.018827055726440136,0.1592,0.003405707411861247,0.10825744271278381,0.0003625066738569
70,0.1791044776119403,0.019988619463456894,0.1618,0.0033701901753731708,0.10925078214104496,0.0003652946891264171
71,0.16204690831556504,0.019601412413579534,0.1567,0.0033584234790244695,0.1094065132076298,0.00038302798796019415
72,0.14925373134328357,0.019649274506647316,0.1665,0.0036984696410745934,0.10919850090864117,0.0003916544360871186
73,0.15991471215351813,0.01940103887117834,0.1621,0.0031465316075044926,0.10866167999978767,0.000391216129843626
74,0.16844349680170576,0.019769373058194404,0.1616,0.0030579526451803172,0.10914989220879988,0.0003184728153931248
75,0.13859275053304904,0.017986060414285014,0.1611,0.0028995582450657776,0.10907724013587813,0.00031349661285133887
76,0.15778251599147122,0.017451701330253734,0.1608,0.002749695700669622,0.10918310899406608,0.0003118523719113754
77,0.14925373134328357,0.01756757520507416,0.1615,0.0026028274517919275,0.10933644465927377,0.0003153568010594961
78,0.14712153518123666,0.016922672289759372,0.1629,0.0022649320862604023,0.10907918119481377,0.0003137499500172095
79,0.21748400852878466,0.0219197595553048,0.1578,0.0024908759121877897,0.10972345787197796,0.0003666553251415451
80,0.15565031982942432,0.020379531798101494,0.1571,0.002700168344920201,0.10994213765491047,0.0003235295063021367
81,0.13859275053304904,0.020657863541381993,0.1556,0.0030746094289349803,0.10907769279439312,0.00032842590173887603
82,0.13646055437100213,0.021555052908917204,0.1586,0.0029146821268924796,0.10891862188193843,0.0003381487124753686
83,0.16417910447761194,0.02154284782236838,0.1546,0.002690079724770225,0.10869300892866497,0.0003699136238565157
84,0.14498933901918976,0.021821837807416165,0.1568,0.002642438142860299,0.1098568108893915,0.00038074699695637315
85,0.17057569296375266,0.02193860642282755,0.1619,0.0026710879326225226,0.10991529948802899,0.0004193035871444891
86,0.15991471215351813,0.02120711284606762,0.1626,0.002810840878861876,0.10974219247603467,0.00042414327995308
87,0.17057569296375266,0.02149221005533204,0.1567,0.002833652550483123,0.10882532398011893,0.0004527559038369992
88,0.18976545842217485,0.022844707142602973,0.1606,0.0027648322771302337,0.11011463657879372,0.0004997715668156933
89,0.16631130063965885,0.02227512339844841,0.16,0.00246998511053832,0.11024749541142856,0.0005338527099344443
90,0.1513859275053305,0.015031979818058771,0.1603,0.002519674647762785,0.10970122829429123,0.0005332362861944289
91,0.14285714285714285,0.015721044850545936,0.1626,0.002707504111242806,0.10959075507261097,0.0005190394330494614
92,0.15778251599147122,0.01451312777463453,0.1557,0.0026958186171419096,0.1090845790054244,0.0005185135199595728
93,0.17270788912579957,0.012930474960386058,0.1541,0.003061437030908014,0.10961713409944893,0.00048285686066820845
94,0.16204690831556504,0.0129246622044347,0.1616,0.0028601855109458875,0.11025956913288723,0.0004279132693005497
95,0.18336886993603413,0.012872229281553784,0.1652,0.0031797135896801617,0.10901886707684125,0.00046987250412268064
96,0.17270788912579957,0.012953699900448635,0.1593,0.003134795391849417,0.11044951536253825,0.0005200241337596119
97,0.17484008528784648,0.012994243661247816,0.1604,0.0030231886182452484,0.11080052182554945,0.0006098876314075564
98,0.15778251599147122,0.013251920632011794,0.1545,0.003276033683315068,0.1098898063495215,0.0005277864626194159
99,0.15565031982942432,0.011292507589555734,0.1576,0.003296404251868323,0.11058000738877477,0.0005617706685527816
