Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
36,0.11727078891257996,0.014807853657518336,0.1416,0.0014131027931938358,0.10513124781758038,0.0006091459201972794
37,0.1257995735607676,0.014383102507531805,0.1424,0.0010849077349657087,0.10516432370903141,0.0005200779934643567
38,0.11727078891257996,0.015071918725562124,0.1398,0.0013069426818165027,0.1055270906831664,0.0004887687293109846
39,0.13219616204690832,0.01495178195439185,0.1435,0.0013162054149010582,0.10489623024583117,0.0003540901610252719
40,0.13219616204690832,0.014939212148088925,0.144,0.0014238813210829448,0.10530231030447397,0.0003424524133962399
41,0.11940298507462686,0.015089358756370274,0.145,0.0015825494652355544,0.10438166345868792,0.000383304127791356
42,0.1023454157782516,0.01077491150198666,0.1424,0.0015810342885236829,0.1048524913662024,0.000352458258692303
43,0.1257995735607676,0.009308166081444443,0.1376,0.0021359960999128617,0.10437130861317934,0.00040130408204136795
44,0.1300639658848614,0.009460309627379282,0.145,0.0022638736640859906,0.1045957959092248,0.00040678109703205215
45,0.16204690831556504,0.014398767535780687,0.1426,0.0021218657001767947,0.1049080094866661,0.0004068968278502363
46,0.10874200426439233,0.014866097684678435,0.1414,0.0021032442472609654,0.10512599782712424,0.0003517521022535192
47,0.11513859275053305,0.01497688991826467,0.1418,0.0020979722598990116,0.10461834289117662,0.0003562694658403162
48,0.12366737739872068,0.014974381016342677,0.1403,0.002175939048733128,0.10442856751652414,0.0003666121765279455
49,0.1257995735607676,0.014802778129123307,0.1423,0.002047776459907684,0.10477227879676229,0.00029034174867695626
50,0.1300639658848614,0.014723883709891798,0.1437,0.0020587246312797638,0.10576603324936905,0.0004121970089365243
51,0.12153518123667377,0.014569971291309275,0.1473,0.0024727941167435727,0.10535985736577495,0.0004184838652601862
52,0.11513859275053305,0.014744283974209432,0.1441,0.00240849049121664,0.10480230644758322,0.00039384369886462253
53,0.1257995735607676,0.013112257821506311,0.1414,0.002432731349364701,0.10524636548338161,0.0004080177429733038
54,0.1279317697228145,0.013126577207472,0.144,0.0018977585735034273,0.10529534437699613,0.00038310764573770386
55,0.13432835820895522,0.013302857093834842,0.1402,0.0019574397175734096,0.10470824614008352,0.0003737687801143512
56,0.1257995735607676,0.007106145679326752,0.1398,0.0021219435968232417,0.10452037982976259,0.00039850369211724977
57,0.11940298507462686,0.00566452382097401,0.1446,0.0021845815833277686,0.10426406921354184,0.0004420204995120532
58,0.0767590618336887,0.014698343562805874,0.1394,0.002373441202241137,0.103779395045375,0.0005430228640285922
59,0.09808102345415778,0.015991177521723465,0.1454,0.0024034410593188732,0.10450422608140689,0.0005385710814657239
60,0.14072494669509594,0.017165161390448113,0.1426,0.002397864063310449,0.10426320056162917,0.0005620333618673499
61,0.08528784648187633,0.019368088384255546,0.1445,0.0024312701166602775,0.10399135831258953,0.0005059017500984884
62,0.11513859275053305,0.019274747655989227,0.1447,0.002109482722226447,0.10415260590660547,0.00046074663211727074
63,0.1279317697228145,0.019633971331034072,0.1444,0.0021280884217011547,0.10335517215576254,0.0005536044728153556
64,0.10660980810234541,0.019547667742552753,0.1409,0.0021629487066128074,0.104086950850258,0.0004827325743866484
65,0.1279317697228145,0.019547667742552757,0.1462,0.002359927159542664,0.10369788037180137,0.00038056069501991467
66,0.14712153518123666,0.021025624022654284,0.1433,0.0021910411125820504,0.10324373952488401,0.000406854633931942
67,0.12366737739872068,0.020939673232496833,0.1419,0.0019611516265906977,0.10496961964028222,0.0004751436569562293
68,0.1279317697228145,0.021231901998710383,0.1429,0.0019308286235587347,0.1042276897441858,0.00047361327599734407
69,0.13432835820895522,0.01768693889439099,0.1423,0.0015399903402079764,0.10353845114837577,0.0004897491689466427
70,0.14072494669509594,0.01681576305043328,0.143,0.0014290955355002587,0.10443647569621295,0.0004837943877801939
71,0.10021321961620469,0.01744093332692691,0.1444,0.0014384334913686155,0.10344206346377635,0.00049998602710643
72,0.1279317697228145,0.013169441947247937,0.1455,0.0015275973680941779,0.1037767451645723,0.0005010849858952922
73,0.12366737739872068,0.012787301804590532,0.1418,0.0015632663409964902,0.10421696716724936,0.0005043365663560119
74,0.09808102345415778,0.015089358756370274,0.1425,0.0015399903402079764,0.10390233366029349,0.0004733566921538186
75,0.09808102345415778,0.01611988593626035,0.1403,0.0016270441688143306,0.10331672423684013,0.0005050234043528811
76,0.11940298507462686,0.01605449059185784,0.1422,0.001309595862208659,0.10264035471593902,0.0006197119425528049
77,0.12153518123667377,0.013950807687882597,0.1432,0.0013059938111303338,0.10443294987177798,0.0006183786832908324
78,0.13432835820895522,0.01455707180113866,0.1431,0.0012822371977933523,0.10388136229344777,0.0005183001448934083
79,0.1257995735607676,0.01447164679583647,0.1433,0.0012891793789362174,0.10400739936495641,0.0005055289871085578
80,0.09168443496801706,0.01585905576203354,0.1427,0.001278105519512476,0.10377173159104675,0.0004997661965895481
81,0.11087420042643924,0.013915751964177214,0.1398,0.001557864611819756,0.10274715221195078,0.0005392831920062236
82,0.11727078891257996,0.013251920632011792,0.1431,0.0014647370226271111,0.10460772411401338,0.0005994373687593673
83,0.11940298507462686,0.012731352489763925,0.1424,0.00111747945420867,0.10425728195702344,0.0006167148588526484
84,0.11727078891257996,0.012444815599359971,0.1438,0.0011946852000726909,0.10386330302336069,0.0006031226039603341
85,0.1279317697228145,0.011926823076499445,0.1392,0.0015057465680760264,0.10401049351641364,0.0006061358062331336
86,0.11087420042643924,0.01060621362303117,0.1416,0.0014076532255160687,0.10354360988907722,0.0005938915036665076
87,0.12366737739872068,0.010732985617295696,0.1427,0.0014143888672386393,0.10393440790140807,0.0004680183347152218
88,0.1023454157782516,0.011581600501096845,0.1432,0.0014143888672386393,0.10381262191831431,0.0004385745650747892
89,0.11940298507462686,0.010205424757579516,0.1456,0.0017021134165045046,0.10311881133488246,0.0004869841860939331
90,0.1257995735607676,0.010205424757579518,0.1452,0.0018641462717056446,0.10420124085028289,0.0004979663408501914
91,0.12153518123667377,0.007106145679326754,0.1437,0.0018879347236229226,0.10346120559393979,0.0005078253406834697
92,0.11513859275053305,0.006825670425144024,0.1436,0.001648139446880526,0.10276868823431194,0.0005038735263312059
93,0.11940298507462686,0.006825670425144023,0.1443,0.0016838562589563452,0.10263227453745251,0.0005282851279347456
94,0.13859275053304904,0.008966880020329814,0.1424,0.0016838562589563452,0.10341892420038232,0.0004868648598787586
95,0.1300639658848614,0.009336378816663925,0.1423,0.0016912023206157821,0.10333223625032632,0.00047707170187038167
96,0.11513859275053305,0.00923929078334017,0.1433,0.0011672529026920328,0.10363691798977252,0.00045035286228211735
97,0.13646055437100213,0.009807412785945739,0.143,0.0010269911118416049,0.10350553947153376,0.0004497037707002976
98,0.11513859275053305,0.010019653408272988,0.1402,0.0014028306684334814,0.10266157643182446,0.0004704761486730406
99,0.1300639658848614,0.00813649616662739,0.1396,0.0017703713949431812,0.10403423915222001,0.0004951227443397067
