Epoch,Train Accuracy,Train Accuracy Std,Test Accuracy,Test Accuracy Std,Loss,Loss Std
40,0.6332622601279317,0.0181213349758019,0.6377,0.004857659879420568,0.134236670966977,0.0007748278356031937
41,0.6353944562899787,0.018042374534941036,0.6433,0.005178324180882653,0.13456592448294036,0.0006400867640839078
42,0.6311300639658849,0.018011110649842742,0.6364,0.005025406525227748,0.1344720374610124,0.0005135984121043435
43,0.6119402985074627,0.018596138717133493,0.635,0.005005831310325786,0.13511447298691978,0.0004125780758956192
44,0.6460554371002132,0.014949268838657766,0.6382,0.004410786927784426,0.13586716751045763,0.0005860608377239912
45,0.603411513859275,0.016518195216429315,0.6377,0.0036983579112451277,0.13545104711930125,0.00062056744159605
46,0.6396588486140725,0.015016975342699421,0.6395,0.003706527634786764,0.13573876069362228,0.0006167265313710957
47,0.6226012793176973,0.012200895508320386,0.6447,0.003174745385769203,0.1361431934749648,0.0006938074675824214
48,0.6439232409381663,0.012477981732452863,0.6386,0.003172167181612471,0.1358849762408718,0.0006908437372656745
49,0.5991471215351812,0.015116723867683845,0.637,0.002781847890512785,0.1366400882156927,0.0007633488238527412
50,0.6012793176972282,0.01678445291784397,0.6292,0.0038819565655555137,0.13583789406808963,0.0007271770681258843
51,0.6076759061833689,0.01715640365447475,0.6369,0.0038931811548054483,0.13622957734919305,0.0006459914320231314
52,0.6268656716417911,0.01672165677549114,0.6389,0.0035224662659905487,0.1365726568869182,0.0006011418725272341
53,0.6695095948827292,0.021687123156345203,0.6381,0.003509679649151684,0.13628381795720504,0.00043664422826170774
54,0.5948827292110874,0.023109610603122766,0.6424,0.003649770738865804,0.1366899285648169,0.00038507878755352263
55,0.6332622601279317,0.02223460472297557,0.639,0.0036552012075628123,0.13649921087440905,0.00038993087029102683
56,0.6076759061833689,0.021942031386773597,0.6385,0.0036492272475323164,0.1362845493691054,0.0003148230730733477
57,0.6226012793176973,0.021260197066402423,0.6388,0.003636204541974288,0.13683606909790527,0.00030925045276757154
58,0.6396588486140725,0.0219420313867736,0.6374,0.0030377786577619045,0.13673048406076838,0.0003186747352098737
59,0.6311300639658849,0.021093420016397274,0.6414,0.00321396745112011,0.13756273923588713,0.00041786004694607316
60,0.6396588486140725,0.02044028118079328,0.6378,0.0032003615498232027,0.13718414244684837,0.00045489401944364354
61,0.6247334754797441,0.019037420420192627,0.6394,0.0015662768403113896,0.13696161827553055,0.00039181251243581314
62,0.6204690831556503,0.01818962780667277,0.6338,0.0021001377365298295,0.1373859088399263,0.0004031655185562478
63,0.6162046908315565,0.0185171738648079,0.6342,0.0024596243750043723,0.13746749630360716,0.00043463078570131865
64,0.6481876332622601,0.01471877922587295,0.6414,0.002618592139564381,0.13718519569523552,0.0003940509377537567
65,0.6588486140724946,0.014172581050925302,0.6332,0.0027239070141044756,0.13735210283923505,0.0003956135930772862
66,0.6162046908315565,0.014774831556626867,0.6346,0.0028274042646980954,0.13714233016980482,0.00035686982540375153
67,0.6417910447761194,0.013364849138157157,0.6364,0.0028120167169717997,0.13743193639811677,0.00025725711730157144
68,0.6609808102345416,0.015166352116315993,0.6384,0.0027926704539674428,0.13763400748658028,0.00025588018391881176
69,0.6268656716417911,0.015343684766166541,0.6373,0.002791812113311527,0.13742445286974977,0.0001908457937273776
70,0.6268656716417911,0.015489911241718972,0.6368,0.0024354475889818736,0.1371988426488854,0.00018050025714284667
71,0.6460554371002132,0.015785441420044444,0.6285,0.003340336994925723,0.1379211683676187,0.0002472230485157614
72,0.6119402985074627,0.01694264266982915,0.6313,0.0033623093205328637,0.1378104581888805,0.00023905605456339487
73,0.6673773987206824,0.01879309888511855,0.6361,0.0033475783772356346,0.13762994496616474,0.00024333128965860906
74,0.6289978678038379,0.017756902485906244,0.6429,0.003966866906999946,0.13780953677923186,0.00026184959546521444
75,0.6289978678038379,0.01775690248590624,0.6389,0.00371957075636025,0.13790464209023315,0.00026398462554142
76,0.650319829424307,0.016986937236058656,0.6383,0.0036774047622099024,0.13787395470559216,0.0002676025495468224
77,0.6353944562899787,0.015704306338847916,0.6369,0.00363895362310026,0.13735620598040665,0.00023864935075310498
78,0.6119402985074627,0.017419377351161835,0.6372,0.003643674469044094,0.13837514374492518,0.00030902331097869496
79,0.6588486140724946,0.01714983241759617,0.638,0.003627489171031466,0.13764839875164317,0.00030867968649326666
80,0.6460554371002132,0.017130103582311068,0.6391,0.003696949826076771,0.13724229159131487,0.0003285007126822536
81,0.652452025586354,0.017261203226123813,0.6366,0.0036970392442539557,0.13831721009539644,0.00032874030364684194
82,0.6183368869936035,0.018171027943799906,0.6382,0.0026393713250953505,0.13754944979890324,0.0003344352651584379
83,0.5991471215351812,0.020069283358084562,0.6361,0.0018385225832869743,0.13763391256713664,0.0003365442170066047
84,0.6417910447761194,0.017655045608429062,0.6406,0.0018646338793801356,0.13825582091742233,0.0003619885079449419
85,0.603411513859275,0.019706555576102076,0.6454,0.0024540403520697664,0.13831612841089144,0.000389523895825254
86,0.6545842217484008,0.020754035765573425,0.6432,0.002781223941283796,0.13756778642439893,0.0003980524960529887
87,0.6204690831556503,0.020370311541647052,0.6357,0.002941186582384156,0.13710399391427477,0.00044874009166955675
88,0.6247334754797441,0.020397959807832967,0.6381,0.002889822551674271,0.13809736141327347,0.0004384907418537558
89,0.6289978678038379,0.019586071841936992,0.6364,0.002941973251334921,0.13797240156227591,0.0004069530478919005
90,0.6012793176972282,0.01932536317986355,0.6325,0.0034655089187759524,0.13839968689469132,0.0004390131576514097
91,0.6012793176972282,0.019487991824084967,0.6312,0.004012089169514083,0.13811991187428108,0.0003973388908952332
92,0.6353944562899787,0.017625226472834724,0.6334,0.004188808386937667,0.1380586515325727,0.00038163231927977695
93,0.6332622601279317,0.017950512739352914,0.6393,0.004221021771252599,0.13851242676091347,0.0003976402827134423
94,0.582089552238806,0.020440281180793256,0.6294,0.004813101953337699,0.13807364486491502,0.0003802004229714298
95,0.6183368869936035,0.01931758480837523,0.6385,0.004700360457427931,0.138219433568561,0.00037849264728721365
96,0.6353944562899787,0.01922986133008086,0.6382,0.0038622778360243182,0.138247514679742,0.0003744363990946798
97,0.6012793176972282,0.0168336284079823,0.6346,0.0031236501216757077,0.13869950213411977,0.00038748329429724634
98,0.6268656716417911,0.01706637774999428,0.6355,0.003121320974859715,0.1383954350119715,0.00021324837667936072
99,0.6609808102345416,0.02120534108343064,0.6356,0.002989458061945719,0.13885772939938218,0.00026753840323254317
